"Notes"	"State"	"State Code"	"Age Group"	"Age Group Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"Pennsylvania"	"42"	"25 to 29"	"25 to 29"	"2016"	"2016"	864174
	"Pennsylvania"	"42"	"25 to 29"	"25 to 29"	"2017"	"2017"	871354
"Total"	"Pennsylvania"	"42"	"25 to 29"	"25 to 29"			6658730
	"Pennsylvania"	"42"	"30 to 34"	"30 to 34"	"2010"	"2010"	733810
	"Pennsylvania"	"42"	"30 to 34"	"30 to 34"	"2011"	"2011"	752200
	"Pennsylvania"	"42"	"30 to 34"	"30 to 34"	"2012"	"2012"	768787
	"Pennsylvania"	"42"	"30 to 34"	"30 to 34"	"2013"	"2013"	781967
	"Pennsylvania"	"42"	"30 to 34"	"30 to 34"	"2014"	"2014"	790206
	"Pennsylvania"	"42"	"30 to 34"	"30 to 34"	"2015"	"2015"	796204
	"Pennsylvania"	"42"	"30 to 34"	"30 to 34"	"2016"	"2016"	806499
	"Pennsylvania"	"42"	"30 to 34"	"30 to 34"	"2017"	"2017"	817235
"Total"	"Pennsylvania"	"42"	"30 to 34"	"30 to 34"			6246908
	"Pennsylvania"	"42"	"35 to 39"	"35 to 39"	"2010"	"2010"	757760
	"Pennsylvania"	"42"	"35 to 39"	"35 to 39"	"2011"	"2011"	728900
	"Pennsylvania"	"42"	"35 to 39"	"35 to 39"	"2012"	"2012"	717110
	"Pennsylvania"	"42"	"35 to 39"	"35 to 39"	"2013"	"2013"	717320
	"Pennsylvania"	"42"	"35 to 39"	"35 to 39"	"2014"	"2014"	724989
	"Pennsylvania"	"42"	"35 to 39"	"35 to 39"	"2015"	"2015"	738700
	"Pennsylvania"	"42"	"35 to 39"	"35 to 39"	"2016"	"2016"	754111
	"Pennsylvania"	"42"	"35 to 39"	"35 to 39"	"2017"	"2017"	769813
"Total"	"Pennsylvania"	"42"	"35 to 39"	"35 to 39"			5908703
	"Pennsylvania"	"42"	"40 to 44"	"40 to 44"	"2010"	"2010"	849324
	"Pennsylvania"	"42"	"40 to 44"	"40 to 44"	"2011"	"2011"	844304
	"Pennsylvania"	"42"	"40 to 44"	"40 to 44"	"2012"	"2012"	831197
	"Pennsylvania"	"42"	"40 to 44"	"40 to 44"	"2013"	"2013"	811113
	"Pennsylvania"	"42"	"40 to 44"	"40 to 44"	"2014"	"2014"	785877
	"Pennsylvania"	"42"	"40 to 44"	"40 to 44"	"2015"	"2015"	757085
	"Pennsylvania"	"42"	"40 to 44"	"40 to 44"	"2016"	"2016"	727058
	"Pennsylvania"	"42"	"40 to 44"	"40 to 44"	"2017"	"2017"	715628
"Total"	"Pennsylvania"	"42"	"40 to 44"	"40 to 44"			6321586
	"Pennsylvania"	"42"	"45 to 49"	"45 to 49"	"2010"	"2010"	951761
	"Pennsylvania"	"42"	"45 to 49"	"45 to 49"	"2011"	"2011"	926514
	"Pennsylvania"	"42"	"45 to 49"	"45 to 49"	"2012"	"2012"	902912
	"Pennsylvania"	"42"	"45 to 49"	"45 to 49"	"2013"	"2013"	878294
	"Pennsylvania"	"42"	"45 to 49"	"45 to 49"	"2014"	"2014"	854166
	"Pennsylvania"	"42"	"45 to 49"	"45 to 49"	"2015"	"2015"	839482
	"Pennsylvania"	"42"	"45 to 49"	"45 to 49"	"2016"	"2016"	832542
	"Pennsylvania"	"42"	"45 to 49"	"45 to 49"	"2017"	"2017"	818610
"Total"	"Pennsylvania"	"42"	"45 to 49"	"45 to 49"			7004281
	"Pennsylvania"	"42"	"50 to 54"	"50 to 54"	"2010"	"2010"	984970
	"Pennsylvania"	"42"	"50 to 54"	"50 to 54"	"2011"	"2011"	986654
	"Pennsylvania"	"42"	"50 to 54"	"50 to 54"	"2012"	"2012"	975501
	"Pennsylvania"	"42"	"50 to 54"	"50 to 54"	"2013"	"2013"	960365
	"Pennsylvania"	"42"	"50 to 54"	"50 to 54"	"2014"	"2014"	948146
	"Pennsylvania"	"42"	"50 to 54"	"50 to 54"	"2015"	"2015"	930386
	"Pennsylvania"	"42"	"50 to 54"	"50 to 54"	"2016"	"2016"	903937
	"Pennsylvania"	"42"	"50 to 54"	"50 to 54"	"2017"	"2017"	880498
"Total"	"Pennsylvania"	"42"	"50 to 54"	"50 to 54"			7570457
	"Pennsylvania"	"42"	"55 to 59"	"55 to 59"	"2010"	"2010"	884679
	"Pennsylvania"	"42"	"55 to 59"	"55 to 59"	"2011"	"2011"	904058
	"Pennsylvania"	"42"	"55 to 59"	"55 to 59"	"2012"	"2012"	923746
	"Pennsylvania"	"42"	"55 to 59"	"55 to 59"	"2013"	"2013"	939435
	"Pennsylvania"	"42"	"55 to 59"	"55 to 59"	"2014"	"2014"	947389
	"Pennsylvania"	"42"	"55 to 59"	"55 to 59"	"2015"	"2015"	950625
	"Pennsylvania"	"42"	"55 to 59"	"55 to 59"	"2016"	"2016"	949593
	"Pennsylvania"	"42"	"55 to 59"	"55 to 59"	"2017"	"2017"	937815
"Total"	"Pennsylvania"	"42"	"55 to 59"	"55 to 59"			7437340
	"Pennsylvania"	"42"	"60 to 64 "	"60 to 64"	"2010"	"2010"	751680
	"Pennsylvania"	"42"	"60 to 64 "	"60 to 64"	"2011"	"2011"	789942
	"Pennsylvania"	"42"	"60 to 64 "	"60 to 64"	"2012"	"2012"	787017
	"Pennsylvania"	"42"	"60 to 64 "	"60 to 64"	"2013"	"2013"	799878
	"Pennsylvania"	"42"	"60 to 64 "	"60 to 64"	"2014"	"2014"	818756
	"Pennsylvania"	"42"	"60 to 64 "	"60 to 64"	"2015"	"2015"	839873
	"Pennsylvania"	"42"	"60 to 64 "	"60 to 64"	"2016"	"2016"	856060
	"Pennsylvania"	"42"	"60 to 64 "	"60 to 64"	"2017"	"2017"	874003
"Total"	"Pennsylvania"	"42"	"60 to 64 "	"60 to 64"			6517209
	"Pennsylvania"	"42"	"65 to 69"	"65 to 69"	"2010"	"2010"	554970
	"Pennsylvania"	"42"	"65 to 69"	"65 to 69"	"2011"	"2011"	565028
	"Pennsylvania"	"42"	"65 to 69"	"65 to 69"	"2012"	"2012"	613288
	"Pennsylvania"	"42"	"65 to 69"	"65 to 69"	"2013"	"2013"	635615
	"Pennsylvania"	"42"	"65 to 69"	"65 to 69"	"2014"	"2014"	664396
	"Pennsylvania"	"42"	"65 to 69"	"65 to 69"	"2015"	"2015"	696151
	"Pennsylvania"	"42"	"65 to 69"	"65 to 69"	"2016"	"2016"	730071
	"Pennsylvania"	"42"	"65 to 69"	"65 to 69"	"2017"	"2017"	727190
"Total"	"Pennsylvania"	"42"	"65 to 69"	"65 to 69"			5186709
	"Pennsylvania"	"42"	"70 to 74"	"70 to 74"	"2010"	"2010"	427757
	"Pennsylvania"	"42"	"70 to 74"	"70 to 74"	"2011"	"2011"	434623
	"Pennsylvania"	"42"	"70 to 74"	"70 to 74"	"2012"	"2012"	449126
	"Pennsylvania"	"42"	"70 to 74"	"70 to 74"	"2013"	"2013"	473220
	"Pennsylvania"	"42"	"70 to 74"	"70 to 74"	"2014"	"2014"	488553
	"Pennsylvania"	"42"	"70 to 74"	"70 to 74"	"2015"	"2015"	499281
	"Pennsylvania"	"42"	"70 to 74"	"70 to 74"	"2016"	"2016"	507775
	"Pennsylvania"	"42"	"70 to 74"	"70 to 74"	"2017"	"2017"	552094
"Total"	"Pennsylvania"	"42"	"70 to 74"	"70 to 74"			3832429
	"Pennsylvania"	"42"	"75 to 79"	"75 to 79"	"2010"	"2010"	360519
	"Pennsylvania"	"42"	"75 to 79"	"75 to 79"	"2011"	"2011"	356081
	"Pennsylvania"	"42"	"75 to 79"	"75 to 79"	"2012"	"2012"	354314
	"Pennsylvania"	"42"	"75 to 79"	"75 to 79"	"2013"	"2013"	358058
	"Pennsylvania"	"42"	"75 to 79"	"75 to 79"	"2014"	"2014"	364077
	"Pennsylvania"	"42"	"75 to 79"	"75 to 79"	"2015"	"2015"	366729
	"Pennsylvania"	"42"	"75 to 79"	"75 to 79"	"2016"	"2016"	373115
	"Pennsylvania"	"42"	"75 to 79"	"75 to 79"	"2017"	"2017"	385514
"Total"	"Pennsylvania"	"42"	"75 to 79"	"75 to 79"			2918407
	"Pennsylvania"	"42"	"80 to 84"	"80 to 84"	"2010"	"2010"	311389
	"Pennsylvania"	"42"	"80 to 84"	"80 to 84"	"2011"	"2011"	307555
	"Pennsylvania"	"42"	"80 to 84"	"80 to 84"	"2012"	"2012"	301907
	"Pennsylvania"	"42"	"80 to 84"	"80 to 84"	"2013"	"2013"	293388
	"Pennsylvania"	"42"	"80 to 84"	"80 to 84"	"2014"	"2014"	286699
	"Pennsylvania"	"42"	"80 to 84"	"80 to 84"	"2015"	"2015"	282462
	"Pennsylvania"	"42"	"80 to 84"	"80 to 84"	"2016"	"2016"	280051
	"Pennsylvania"	"42"	"80 to 84"	"80 to 84"	"2017"	"2017"	279460
"Total"	"Pennsylvania"	"42"	"80 to 84"	"80 to 84"			2342911
	"Pennsylvania"	"42"	"85+"	"85+"	"2010"	"2010"	308268
	"Pennsylvania"	"42"	"85+"	"85+"	"2011"	"2011"	315149
	"Pennsylvania"	"42"	"85+"	"85+"	"2012"	"2012"	323158
	"Pennsylvania"	"42"	"85+"	"85+"	"2013"	"2013"	327944
	"Pennsylvania"	"42"	"85+"	"85+"	"2014"	"2014"	331703
	"Pennsylvania"	"42"	"85+"	"85+"	"2015"	"2015"	333264
	"Pennsylvania"	"42"	"85+"	"85+"	"2016"	"2016"	335392
	"Pennsylvania"	"42"	"85+"	"85+"	"2017"	"2017"	335429
"Total"	"Pennsylvania"	"42"	"85+"	"85+"			2610307
"Total"	"Pennsylvania"	"42"					102174445
	"Rhode Island"	"44"	"0 to 4"	"0 to 4"	"2010"	"2010"	57282
	"Rhode Island"	"44"	"0 to 4"	"0 to 4"	"2011"	"2011"	56408
	"Rhode Island"	"44"	"0 to 4"	"0 to 4"	"2012"	"2012"	55722
	"Rhode Island"	"44"	"0 to 4"	"0 to 4"	"2013"	"2013"	54983
	"Rhode Island"	"44"	"0 to 4"	"0 to 4"	"2014"	"2014"	54878
	"Rhode Island"	"44"	"0 to 4"	"0 to 4"	"2015"	"2015"	54731
	"Rhode Island"	"44"	"0 to 4"	"0 to 4"	"2016"	"2016"	54715
	"Rhode Island"	"44"	"0 to 4"	"0 to 4"	"2017"	"2017"	54761
"Total"	"Rhode Island"	"44"	"0 to 4"	"0 to 4"			443480
	"Rhode Island"	"44"	"5 to 9"	"5 to 9"	"2010"	"2010"	60373
	"Rhode Island"	"44"	"5 to 9"	"5 to 9"	"2011"	"2011"	60056
	"Rhode Island"	"44"	"5 to 9"	"5 to 9"	"2012"	"2012"	59528
	"Rhode Island"	"44"	"5 to 9"	"5 to 9"	"2013"	"2013"	58863
	"Rhode Island"	"44"	"5 to 9"	"5 to 9"	"2014"	"2014"	57736
	"Rhode Island"	"44"	"5 to 9"	"5 to 9"	"2015"	"2015"	56745
	"Rhode Island"	"44"	"5 to 9"	"5 to 9"	"2016"	"2016"	56044
	"Rhode Island"	"44"	"5 to 9"	"5 to 9"	"2017"	"2017"	55555
"Total"	"Rhode Island"	"44"	"5 to 9"	"5 to 9"			464900
	"Rhode Island"	"44"	"10 to 14"	"10 to 14"	"2010"	"2010"	63580
	"Rhode Island"	"44"	"10 to 14"	"10 to 14"	"2011"	"2011"	62770
	"Rhode Island"	"44"	"10 to 14"	"10 to 14"	"2012"	"2012"	61918
	"Rhode Island"	"44"	"10 to 14"	"10 to 14"	"2013"	"2013"	61316
	"Rhode Island"	"44"	"10 to 14"	"10 to 14"	"2014"	"2014"	60805
	"Rhode Island"	"44"	"10 to 14"	"10 to 14"	"2015"	"2015"	60380
	"Rhode Island"	"44"	"10 to 14"	"10 to 14"	"2016"	"2016"	60016
	"Rhode Island"	"44"	"10 to 14"	"10 to 14"	"2017"	"2017"	59426
"Total"	"Rhode Island"	"44"	"10 to 14"	"10 to 14"			490211
	"Rhode Island"	"44"	"15 to 19"	"15 to 19"	"2010"	"2010"	79643
	"Rhode Island"	"44"	"15 to 19"	"15 to 19"	"2011"	"2011"	77759
	"Rhode Island"	"44"	"15 to 19"	"15 to 19"	"2012"	"2012"	76563
	"Rhode Island"	"44"	"15 to 19"	"15 to 19"	"2013"	"2013"	74915
	"Rhode Island"	"44"	"15 to 19"	"15 to 19"	"2014"	"2014"	74233
	"Rhode Island"	"44"	"15 to 19"	"15 to 19"	"2015"	"2015"	73549
	"Rhode Island"	"44"	"15 to 19"	"15 to 19"	"2016"	"2016"	72920
	"Rhode Island"	"44"	"15 to 19"	"15 to 19"	"2017"	"2017"	72466
"Total"	"Rhode Island"	"44"	"15 to 19"	"15 to 19"			602048
	"Rhode Island"	"44"	"20 to 24"	"20 to 24"	"2010"	"2010"	82634
	"Rhode Island"	"44"	"20 to 24"	"20 to 24"	"2011"	"2011"	83799
	"Rhode Island"	"44"	"20 to 24"	"20 to 24"	"2012"	"2012"	83831
	"Rhode Island"	"44"	"20 to 24"	"20 to 24"	"2013"	"2013"	82800
	"Rhode Island"	"44"	"20 to 24"	"20 to 24"	"2014"	"2014"	81971
	"Rhode Island"	"44"	"20 to 24"	"20 to 24"	"2015"	"2015"	80836
	"Rhode Island"	"44"	"20 to 24"	"20 to 24"	"2016"	"2016"	79597
	"Rhode Island"	"44"	"20 to 24"	"20 to 24"	"2017"	"2017"	78860
"Total"	"Rhode Island"	"44"	"20 to 24"	"20 to 24"			654328
	"Rhode Island"	"44"	"25 to 29"	"25 to 29"	"2010"	"2010"	66049
	"Rhode Island"	"44"	"25 to 29"	"25 to 29"	"2011"	"2011"	66695
	"Rhode Island"	"44"	"25 to 29"	"25 to 29"	"2012"	"2012"	67975
	"Rhode Island"	"44"	"25 to 29"	"25 to 29"	"2013"	"2013"	69807
	"Rhode Island"	"44"	"25 to 29"	"25 to 29"	"2014"	"2014"	72257
	"Rhode Island"	"44"	"25 to 29"	"25 to 29"	"2015"	"2015"	74381
	"Rhode Island"	"44"	"25 to 29"	"25 to 29"	"2016"	"2016"	76168
	"Rhode Island"	"44"	"25 to 29"	"25 to 29"	"2017"	"2017"	76419
"Total"	"Rhode Island"	"44"	"25 to 29"	"25 to 29"			569751
	"Rhode Island"	"44"	"30 to 34"	"30 to 34"	"2010"	"2010"	61536
	"Rhode Island"	"44"	"30 to 34"	"30 to 34"	"2011"	"2011"	62864
	"Rhode Island"	"44"	"30 to 34"	"30 to 34"	"2012"	"2012"	64080
	"Rhode Island"	"44"	"30 to 34"	"30 to 34"	"2013"	"2013"	65225
	"Rhode Island"	"44"	"30 to 34"	"30 to 34"	"2014"	"2014"	66239
	"Rhode Island"	"44"	"30 to 34"	"30 to 34"	"2015"	"2015"	66854
	"Rhode Island"	"44"	"30 to 34"	"30 to 34"	"2016"	"2016"	67665
	"Rhode Island"	"44"	"30 to 34"	"30 to 34"	"2017"	"2017"	68727
"Total"	"Rhode Island"	"44"	"30 to 34"	"30 to 34"			523190
	"Rhode Island"	"44"	"35 to 39"	"35 to 39"	"2010"	"2010"	63160
	"Rhode Island"	"44"	"35 to 39"	"35 to 39"	"2011"	"2011"	60582
	"Rhode Island"	"44"	"35 to 39"	"35 to 39"	"2012"	"2012"	59455
	"Rhode Island"	"44"	"35 to 39"	"35 to 39"	"2013"	"2013"	59445
	"Rhode Island"	"44"	"35 to 39"	"35 to 39"	"2014"	"2014"	59922
	"Rhode Island"	"44"	"35 to 39"	"35 to 39"	"2015"	"2015"	61078
	"Rhode Island"	"44"	"35 to 39"	"35 to 39"	"2016"	"2016"	62758
	"Rhode Island"	"44"	"35 to 39"	"35 to 39"	"2017"	"2017"	64303
"Total"	"Rhode Island"	"44"	"35 to 39"	"35 to 39"			490703
	"Rhode Island"	"44"	"40 to 44"	"40 to 44"	"2010"	"2010"	72756
	"Rhode Island"	"44"	"40 to 44"	"40 to 44"	"2011"	"2011"	71447
	"Rhode Island"	"44"	"40 to 44"	"40 to 44"	"2012"	"2012"	69523
	"Rhode Island"	"44"	"40 to 44"	"40 to 44"	"2013"	"2013"	67405
	"Rhode Island"	"44"	"40 to 44"	"40 to 44"	"2014"	"2014"	65130
	"Rhode Island"	"44"	"40 to 44"	"40 to 44"	"2015"	"2015"	62626
	"Rhode Island"	"44"	"40 to 44"	"40 to 44"	"2016"	"2016"	60220
	"Rhode Island"	"44"	"40 to 44"	"40 to 44"	"2017"	"2017"	59189
"Total"	"Rhode Island"	"44"	"40 to 44"	"40 to 44"			528296
	"Rhode Island"	"44"	"45 to 49"	"45 to 49"	"2010"	"2010"	81032
	"Rhode Island"	"44"	"45 to 49"	"45 to 49"	"2011"	"2011"	79009
	"Rhode Island"	"44"	"45 to 49"	"45 to 49"	"2012"	"2012"	76874
	"Rhode Island"	"44"	"45 to 49"	"45 to 49"	"2013"	"2013"	75062
	"Rhode Island"	"44"	"45 to 49"	"45 to 49"	"2014"	"2014"	73027
	"Rhode Island"	"44"	"45 to 49"	"45 to 49"	"2015"	"2015"	71421
	"Rhode Island"	"44"	"45 to 49"	"45 to 49"	"2016"	"2016"	70092
	"Rhode Island"	"44"	"45 to 49"	"45 to 49"	"2017"	"2017"	68254
"Total"	"Rhode Island"	"44"	"45 to 49"	"45 to 49"			594771
	"Rhode Island"	"44"	"50 to 54"	"50 to 54"	"2010"	"2010"	81103
	"Rhode Island"	"44"	"50 to 54"	"50 to 54"	"2011"	"2011"	81386
	"Rhode Island"	"44"	"50 to 54"	"50 to 54"	"2012"	"2012"	81015
	"Rhode Island"	"44"	"50 to 54"	"50 to 54"	"2013"	"2013"	80137
	"Rhode Island"	"44"	"50 to 54"	"50 to 54"	"2014"	"2014"	79531
	"Rhode Island"	"44"	"50 to 54"	"50 to 54"	"2015"	"2015"	78774
	"Rhode Island"	"44"	"50 to 54"	"50 to 54"	"2016"	"2016"	76888
	"Rhode Island"	"44"	"50 to 54"	"50 to 54"	"2017"	"2017"	75146
"Total"	"Rhode Island"	"44"	"50 to 54"	"50 to 54"			633980
	"Rhode Island"	"44"	"55 to 59"	"55 to 59"	"2010"	"2010"	71238
	"Rhode Island"	"44"	"55 to 59"	"55 to 59"	"2011"	"2011"	73124
	"Rhode Island"	"44"	"55 to 59"	"55 to 59"	"2012"	"2012"	75205
	"Rhode Island"	"44"	"55 to 59"	"55 to 59"	"2013"	"2013"	76709
	"Rhode Island"	"44"	"55 to 59"	"55 to 59"	"2014"	"2014"	77557
	"Rhode Island"	"44"	"55 to 59"	"55 to 59"	"2015"	"2015"	77811
	"Rhode Island"	"44"	"55 to 59"	"55 to 59"	"2016"	"2016"	78073
	"Rhode Island"	"44"	"55 to 59"	"55 to 59"	"2017"	"2017"	77761
"Total"	"Rhode Island"	"44"	"55 to 59"	"55 to 59"			607478
	"Rhode Island"	"44"	"60 to 64 "	"60 to 64"	"2010"	"2010"	60393
	"Rhode Island"	"44"	"60 to 64 "	"60 to 64"	"2011"	"2011"	62616
	"Rhode Island"	"44"	"60 to 64 "	"60 to 64"	"2012"	"2012"	62054
	"Rhode Island"	"44"	"60 to 64 "	"60 to 64"	"2013"	"2013"	63332
	"Rhode Island"	"44"	"60 to 64 "	"60 to 64"	"2014"	"2014"	64912
	"Rhode Island"	"44"	"60 to 64 "	"60 to 64"	"2015"	"2015"	66976
	"Rhode Island"	"44"	"60 to 64 "	"60 to 64"	"2016"	"2016"	68835
	"Rhode Island"	"44"	"60 to 64 "	"60 to 64"	"2017"	"2017"	70817
"Total"	"Rhode Island"	"44"	"60 to 64 "	"60 to 64"			519935
	"Rhode Island"	"44"	"65 to 69"	"65 to 69"	"2010"	"2010"	43183
	"Rhode Island"	"44"	"65 to 69"	"65 to 69"	"2011"	"2011"	44670
	"Rhode Island"	"44"	"65 to 69"	"65 to 69"	"2012"	"2012"	48755
	"Rhode Island"	"44"	"65 to 69"	"65 to 69"	"2013"	"2013"	50376
	"Rhode Island"	"44"	"65 to 69"	"65 to 69"	"2014"	"2014"	52646
	"Rhode Island"	"44"	"65 to 69"	"65 to 69"	"2015"	"2015"	54827
	"Rhode Island"	"44"	"65 to 69"	"65 to 69"	"2016"	"2016"	57128
	"Rhode Island"	"44"	"65 to 69"	"65 to 69"	"2017"	"2017"	56949
"Total"	"Rhode Island"	"44"	"65 to 69"	"65 to 69"			408534
	"Rhode Island"	"44"	"70 to 74"	"70 to 74"	"2010"	"2010"	31200
	"Rhode Island"	"44"	"70 to 74"	"70 to 74"	"2011"	"2011"	31902
	"Rhode Island"	"44"	"70 to 74"	"70 to 74"	"2012"	"2012"	33279
	"Rhode Island"	"44"	"70 to 74"	"70 to 74"	"2013"	"2013"	35521
	"Rhode Island"	"44"	"70 to 74"	"70 to 74"	"2014"	"2014"	37185
	"Rhode Island"	"44"	"70 to 74"	"70 to 74"	"2015"	"2015"	38625
	"Rhode Island"	"44"	"70 to 74"	"70 to 74"	"2016"	"2016"	39910
	"Rhode Island"	"44"	"70 to 74"	"70 to 74"	"2017"	"2017"	43461
"Total"	"Rhode Island"	"44"	"70 to 74"	"70 to 74"			291083
	"Rhode Island"	"44"	"75 to 79"	"75 to 79"	"2010"	"2010"	26472
	"Rhode Island"	"44"	"75 to 79"	"75 to 79"	"2011"	"2011"	26051
	"Rhode Island"	"44"	"75 to 79"	"75 to 79"	"2012"	"2012"	26105
	"Rhode Island"	"44"	"75 to 79"	"75 to 79"	"2013"	"2013"	26263
	"Rhode Island"	"44"	"75 to 79"	"75 to 79"	"2014"	"2014"	26599
	"Rhode Island"	"44"	"75 to 79"	"75 to 79"	"2015"	"2015"	26971
	"Rhode Island"	"44"	"75 to 79"	"75 to 79"	"2016"	"2016"	27613
	"Rhode Island"	"44"	"75 to 79"	"75 to 79"	"2017"	"2017"	28775
"Total"	"Rhode Island"	"44"	"75 to 79"	"75 to 79"			214849
	"Rhode Island"	"44"	"80 to 84"	"80 to 84"	"2010"	"2010"	24505
	"Rhode Island"	"44"	"80 to 84"	"80 to 84"	"2011"	"2011"	23775
	"Rhode Island"	"44"	"80 to 84"	"80 to 84"	"2012"	"2012"	23030
	"Rhode Island"	"44"	"80 to 84"	"80 to 84"	"2013"	"2013"	22289
	"Rhode Island"	"44"	"80 to 84"	"80 to 84"	"2014"	"2014"	21690
	"Rhode Island"	"44"	"80 to 84"	"80 to 84"	"2015"	"2015"	21098
	"Rhode Island"	"44"	"80 to 84"	"80 to 84"	"2016"	"2016"	20844
	"Rhode Island"	"44"	"80 to 84"	"80 to 84"	"2017"	"2017"	20906
"Total"	"Rhode Island"	"44"	"80 to 84"	"80 to 84"			178137
	"Rhode Island"	"44"	"85+"	"85+"	"2010"	"2010"	27030
	"Rhode Island"	"44"	"85+"	"85+"	"2011"	"2011"	27241
	"Rhode Island"	"44"	"85+"	"85+"	"2012"	"2012"	27849
	"Rhode Island"	"44"	"85+"	"85+"	"2013"	"2013"	28336
	"Rhode Island"	"44"	"85+"	"85+"	"2014"	"2014"	28464
	"Rhode Island"	"44"	"85+"	"85+"	"2015"	"2015"	28233
	"Rhode Island"	"44"	"85+"	"85+"	"2016"	"2016"	28080
	"Rhode Island"	"44"	"85+"	"85+"	"2017"	"2017"	27864
"Total"	"Rhode Island"	"44"	"85+"	"85+"			223097
"Total"	"Rhode Island"	"44"					8438771
	"South Carolina"	"45"	"0 to 4"	"0 to 4"	"2010"	"2010"	301642
	"South Carolina"	"45"	"0 to 4"	"0 to 4"	"2011"	"2011"	298873
	"South Carolina"	"45"	"0 to 4"	"0 to 4"	"2012"	"2012"	294751
	"South Carolina"	"45"	"0 to 4"	"0 to 4"	"2013"	"2013"	290518
	"South Carolina"	"45"	"0 to 4"	"0 to 4"	"2014"	"2014"	289522
	"South Carolina"	"45"	"0 to 4"	"0 to 4"	"2015"	"2015"	290566
	"South Carolina"	"45"	"0 to 4"	"0 to 4"	"2016"	"2016"	291874
	"South Carolina"	"45"	"0 to 4"	"0 to 4"	"2017"	"2017"	293653
"Total"	"South Carolina"	"45"	"0 to 4"	"0 to 4"			2351399
	"South Carolina"	"45"	"5 to 9"	"5 to 9"	"2010"	"2010"	295713
	"South Carolina"	"45"	"5 to 9"	"5 to 9"	"2011"	"2011"	296324
	"South Carolina"	"45"	"5 to 9"	"5 to 9"	"2012"	"2012"	301063
	"South Carolina"	"45"	"5 to 9"	"5 to 9"	"2013"	"2013"	304879
	"South Carolina"	"45"	"5 to 9"	"5 to 9"	"2014"	"2014"	307810
	"South Carolina"	"45"	"5 to 9"	"5 to 9"	"2015"	"2015"	310046
	"South Carolina"	"45"	"5 to 9"	"5 to 9"	"2016"	"2016"	310211
	"South Carolina"	"45"	"5 to 9"	"5 to 9"	"2017"	"2017"	307937
"Total"	"South Carolina"	"45"	"5 to 9"	"5 to 9"			2433983
	"South Carolina"	"45"	"10 to 14"	"10 to 14"	"2010"	"2010"	297921
	"South Carolina"	"45"	"10 to 14"	"10 to 14"	"2011"	"2011"	300673
	"South Carolina"	"45"	"10 to 14"	"10 to 14"	"2012"	"2012"	302278
	"South Carolina"	"45"	"10 to 14"	"10 to 14"	"2013"	"2013"	303342
	"South Carolina"	"45"	"10 to 14"	"10 to 14"	"2014"	"2014"	304764
	"South Carolina"	"45"	"10 to 14"	"10 to 14"	"2015"	"2015"	304985
	"South Carolina"	"45"	"10 to 14"	"10 to 14"	"2016"	"2016"	307393
	"South Carolina"	"45"	"10 to 14"	"10 to 14"	"2017"	"2017"	313782
"Total"	"South Carolina"	"45"	"10 to 14"	"10 to 14"			2435138
	"South Carolina"	"45"	"15 to 19"	"15 to 19"	"2010"	"2010"	327041
	"South Carolina"	"45"	"15 to 19"	"15 to 19"	"2011"	"2011"	318644
	"South Carolina"	"45"	"15 to 19"	"15 to 19"	"2012"	"2012"	313402
	"South Carolina"	"45"	"15 to 19"	"15 to 19"	"2013"	"2013"	310400
	"South Carolina"	"45"	"15 to 19"	"15 to 19"	"2014"	"2014"	310606
	"South Carolina"	"45"	"15 to 19"	"15 to 19"	"2015"	"2015"	315493
	"South Carolina"	"45"	"15 to 19"	"15 to 19"	"2016"	"2016"	320090
	"South Carolina"	"45"	"15 to 19"	"15 to 19"	"2017"	"2017"	322209
"Total"	"South Carolina"	"45"	"15 to 19"	"15 to 19"			2537885
	"South Carolina"	"45"	"20 to 24"	"20 to 24"	"2010"	"2010"	334638
	"South Carolina"	"45"	"20 to 24"	"20 to 24"	"2011"	"2011"	343320
	"South Carolina"	"45"	"20 to 24"	"20 to 24"	"2012"	"2012"	351172
	"South Carolina"	"45"	"20 to 24"	"20 to 24"	"2013"	"2013"	354457
	"South Carolina"	"45"	"20 to 24"	"20 to 24"	"2014"	"2014"	352731
	"South Carolina"	"45"	"20 to 24"	"20 to 24"	"2015"	"2015"	346831
	"South Carolina"	"45"	"20 to 24"	"20 to 24"	"2016"	"2016"	340016
	"South Carolina"	"45"	"20 to 24"	"20 to 24"	"2017"	"2017"	334881
"Total"	"South Carolina"	"45"	"20 to 24"	"20 to 24"			2758046
	"South Carolina"	"45"	"25 to 29"	"25 to 29"	"2010"	"2010"	304562
	"South Carolina"	"45"	"25 to 29"	"25 to 29"	"2011"	"2011"	303839
	"South Carolina"	"45"	"25 to 29"	"25 to 29"	"2012"	"2012"	305007
	"South Carolina"	"45"	"25 to 29"	"25 to 29"	"2013"	"2013"	309129
	"South Carolina"	"45"	"25 to 29"	"25 to 29"	"2014"	"2014"	319308
	"South Carolina"	"45"	"25 to 29"	"25 to 29"	"2015"	"2015"	332035
	"South Carolina"	"45"	"25 to 29"	"25 to 29"	"2016"	"2016"	343416
	"South Carolina"	"45"	"25 to 29"	"25 to 29"	"2017"	"2017"	351315
"Total"	"South Carolina"	"45"	"25 to 29"	"25 to 29"			2568611
	"South Carolina"	"45"	"30 to 34"	"30 to 34"	"2010"	"2010"	289339
