Age Code,State,State Code,Yearly July 1st Estimates,Population
12,Wyoming,56,2017,7858
13,Alabama,1,2010,63463
13,Alabama,1,2011,64121
13,Alabama,1,2012,64146
13,Alabama,1,2013,65602
13,Alabama,1,2014,64686
13,Alabama,1,2015,61333
13,Alabama,1,2016,61233
13,Alabama,1,2017,61430
13,Alaska,2,2010,10115
13,Alaska,2,2011,10006
13,Alaska,2,2012,10238
13,Alaska,2,2013,10359
13,Alaska,2,2014,9973
13,Alaska,2,2015,9788
13,Alaska,2,2016,9813
13,Alaska,2,2017,9767
13,Arizona,4,2010,89119
13,Arizona,4,2011,89157
13,Arizona,4,2012,89921
13,Arizona,4,2013,92411
13,Arizona,4,2014,91791
13,Arizona,4,2015,89860
13,Arizona,4,2016,90003
13,Arizona,4,2017,92875
13,Arkansas,5,2010,39407
13,Arkansas,5,2011,39682
13,Arkansas,5,2012,39614
13,Arkansas,5,2013,40484
13,Arkansas,5,2014,39730
13,Arkansas,5,2015,38976
13,Arkansas,5,2016,39209
13,Arkansas,5,2017,39405
13,California,6,2010,520923
13,California,6,2011,513358
13,California,6,2012,508557
13,California,6,2013,515711
13,California,6,2014,508637
13,California,6,2015,495091
13,California,6,2016,501903
13,California,6,2017,505306
13,Colorado,8,2010,65685
13,Colorado,8,2011,66405
13,Colorado,8,2012,67608
13,Colorado,8,2013,70235
13,Colorado,8,2014,70521
13,Colorado,8,2015,70028
13,Colorado,8,2016,72043
13,Colorado,8,2017,72959
13,Connecticut,9,2010,48621
13,Connecticut,9,2011,47745
13,Connecticut,9,2012,47977
13,Connecticut,9,2013,47686
13,Connecticut,9,2014,46292
13,Connecticut,9,2015,45223
13,Connecticut,9,2016,44926
13,Connecticut,9,2017,44789
13,Delaware,10,2010,11207
13,Delaware,10,2011,11424
13,Delaware,10,2012,11396
13,Delaware,10,2013,11739
13,Delaware,10,2014,11396
13,Delaware,10,2015,11362
13,Delaware,10,2016,11498
13,Delaware,10,2017,11561
13,District of Columbia,11,2010,5008
13,District of Columbia,11,2011,4898
13,District of Columbia,11,2012,4922
13,District of Columbia,11,2013,5150
13,District of Columbia,11,2014,5191
13,District of Columbia,11,2015,5048
13,District of Columbia,11,2016,5064
13,District of Columbia,11,2017,5251
13,Florida,12,2010,226585
13,Florida,12,2011,227411
13,Florida,12,2012,229151
13,Florida,12,2013,234373
13,Florida,12,2014,231892
13,Florida,12,2015,228783
13,Florida,12,2016,226944
13,Florida,12,2017,235451
13,Georgia,13,2010,136389
13,Georgia,13,2011,137789
13,Georgia,13,2012,139428
13,Georgia,13,2013,144691
13,Georgia,13,2014,143669
13,Georgia,13,2015,141575
13,Georgia,13,2016,142126
13,Georgia,13,2017,144208
13,Hawaii,15,2010,16153
13,Hawaii,15,2011,16157
13,Hawaii,15,2012,16261
13,Hawaii,15,2013,16425
13,Hawaii,15,2014,16376
13,Hawaii,15,2015,15821
13,Hawaii,15,2016,16314
13,Hawaii,15,2017,16485
13,Idaho,16,2010,23057
13,Idaho,16,2011,23288
13,Idaho,16,2012,23777
13,Idaho,16,2013,24325
13,Idaho,16,2014,24672
13,Idaho,16,2015,24164
13,Idaho,16,2016,24788
13,Idaho,16,2017,25712
13,Illinois,17,2010,175445
13,Illinois,17,2011,174072
13,Illinois,17,2012,172847
13,Illinois,17,2013,174959
13,Illinois,17,2014,171637
13,Illinois,17,2015,167195
13,Illinois,17,2016,166740
13,Illinois,17,2017,167100
13,Indiana,18,2010,89315
13,Indiana,18,2011,90018
13,Indiana,18,2012,90624
13,Indiana,18,2013,92514
13,Indiana,18,2014,90975
13,Indiana,18,2015,88335
13,Indiana,18,2016,88805
13,Indiana,18,2017,89816
13,Iowa,19,2010,40067
13,Iowa,19,2011,40408
13,Iowa,19,2012,40197
13,Iowa,19,2013,41229
13,Iowa,19,2014,40542
13,Iowa,19,2015,40062
13,Iowa,19,2016,40590
13,Iowa,19,2017,40977
13,Kansas,20,2010,39099
13,Kansas,20,2011,39632
13,Kansas,20,2012,40052
13,Kansas,20,2013,40781
13,Kansas,20,2014,40079
13,Kansas,20,2015,39198
13,Kansas,20,2016,39906
13,Kansas,20,2017,39761
13,Kentucky,21,2010,56202
13,Kentucky,21,2011,56839
13,Kentucky,21,2012,57380
13,Kentucky,21,2013,58234
13,Kentucky,21,2014,57224
13,Kentucky,21,2015,55726
13,Kentucky,21,2016,56251
13,Kentucky,21,2017,56960
13,Louisiana,22,2010,60654
13,Louisiana,22,2011,61384
13,Louisiana,22,2012,62092
13,Louisiana,22,2013,63618
13,Louisiana,22,2014,62167
13,Louisiana,22,2015,60331
13,Louisiana,22,2016,60165
13,Louisiana,22,2017,60326
13,Maine,23,2010,15883
13,Maine,23,2011,15742
13,Maine,23,2012,15704
13,Maine,23,2013,15471
13,Maine,23,2014,15170
13,Maine,23,2015,14636
13,Maine,23,2016,14660
13,Maine,23,2017,14755
13,Maryland,24,2010,75812
13,Maryland,24,2011,75579
13,Maryland,24,2012,75901
13,Maryland,24,2013,77139
13,Maryland,24,2014,76425
13,Maryland,24,2015,74137
13,Maryland,24,2016,74479
13,Maryland,24,2017,75253
13,Massachusetts,25,2010,81455
13,Massachusetts,25,2011,80988
13,Massachusetts,25,2012,80896
13,Massachusetts,25,2013,81596
13,Massachusetts,25,2014,80377
13,Massachusetts,25,2015,79031
13,Massachusetts,25,2016,79515
13,Massachusetts,25,2017,79444
13,Michigan,26,2010,135201
13,Michigan,26,2011,134116
13,Michigan,26,2012,133027
13,Michigan,26,2013,133684
13,Michigan,26,2014,131622
13,Michigan,26,2015,126646
13,Michigan,26,2016,125596
13,Michigan,26,2017,126477
13,Minnesota,27,2010,70379
13,Minnesota,27,2011,70131
13,Minnesota,27,2012,70325
13,Minnesota,27,2013,71763
13,Minnesota,27,2014,71502
13,Minnesota,27,2015,70140
13,Minnesota,27,2016,71805
13,Minnesota,27,2017,73928
13,Mississippi,28,2010,40991
13,Mississippi,28,2011,41450
13,Mississippi,28,2012,41567
13,Mississippi,28,2013,42841
13,Mississippi,28,2014,41661
13,Mississippi,28,2015,39796
13,Mississippi,28,2016,40052
13,Mississippi,28,2017,40294
13,Missouri,29,2010,78880
13,Missouri,29,2011,79365
13,Missouri,29,2012,78913
13,Missouri,29,2013,80143
13,Missouri,29,2014,78891
13,Missouri,29,2015,76665
13,Missouri,29,2016,77361
13,Missouri,29,2017,77813
13,Montana,30,2010,12293
13,Montana,30,2011,12292
13,Montana,30,2012,12282
13,Montana,30,2013,12329
13,Montana,30,2014,12462
13,Montana,30,2015,12423
13,Montana,30,2016,12379
13,Montana,30,2017,12708
13,Nebraska,31,2010,24271
13,Nebraska,31,2011,24403
13,Nebraska,31,2012,24751
13,Nebraska,31,2013,25498
13,Nebraska,31,2014,25553
13,Nebraska,31,2015,25575
13,Nebraska,31,2016,26069
13,Nebraska,31,2017,26447
13,Nevada,32,2010,36247
13,Nevada,32,2011,35971
13,Nevada,32,2012,36497
13,Nevada,32,2013,37113
13,Nevada,32,2014,37091
13,Nevada,32,2015,36586
13,Nevada,32,2016,37543
13,Nevada,32,2017,38102
13,New Hampshire,33,2010,17051
13,New Hampshire,33,2011,16753
13,New Hampshire,33,2012,16446
13,New Hampshire,33,2013,16386
13,New Hampshire,33,2014,15964
13,New Hampshire,33,2015,15904
13,New Hampshire,33,2016,15736
13,New Hampshire,33,2017,15638
13,New Jersey,34,2010,117850
13,New Jersey,34,2011,116940
13,New Jersey,34,2012,116453
13,New Jersey,34,2013,117731
13,New Jersey,34,2014,115914
13,New Jersey,34,2015,113279
13,New Jersey,34,2016,113939
13,New Jersey,34,2017,114484
13,New Mexico,35,2010,27935
13,New Mexico,35,2011,28256
13,New Mexico,35,2012,28549
13,New Mexico,35,2013,28702
13,New Mexico,35,2014,28310
13,New Mexico,35,2015,27659
13,New Mexico,35,2016,27728
13,New Mexico,35,2017,27679
13,New York,36,2010,242749
13,New York,36,2011,240611
13,New York,36,2012,238498
13,New York,36,2013,241627
13,New York,36,2014,236246
13,New York,36,2015,230918
13,New York,36,2016,230915
13,New York,36,2017,230480
13,North Carolina,37,2010,124205
13,North Carolina,37,2011,126996
13,North Carolina,37,2012,128795
13,North Carolina,37,2013,132970
13,North Carolina,37,2014,133021
13,North Carolina,37,2015,129136
13,North Carolina,37,2016,129648
13,North Carolina,37,2017,131437
13,North Dakota,38,2010,8078
13,North Dakota,38,2011,8130
13,North Dakota,38,2012,8110
13,North Dakota,38,2013,8293
13,North Dakota,38,2014,8456
13,North Dakota,38,2015,8552
13,North Dakota,38,2016,8799
13,North Dakota,38,2017,9015
13,Ohio,39,2010,153541
13,Ohio,39,2011,154388
13,Ohio,39,2012,153546
13,Ohio,39,2013,155908
13,Ohio,39,2014,153472
13,Ohio,39,2015,148744
13,Ohio,39,2016,147916
13,Ohio,39,2017,148374
13,Oklahoma,40,2010,49947
13,Oklahoma,40,2011,51441
13,Oklahoma,40,2012,51817
13,Oklahoma,40,2013,52797
13,Oklahoma,40,2014,52338
13,Oklahoma,40,2015,52348
13,Oklahoma,40,2016,52779
13,Oklahoma,40,2017,53410
13,Oregon,41,2010,48554
13,Oregon,41,2011,48150
13,Oregon,41,2012,48387
13,Oregon,41,2013,49048
13,Oregon,41,2014,48241
13,Oregon,41,2015,47329
13,Oregon,41,2016,48186
13,Oregon,41,2017,49129
13,Pennsylvania,42,2010,158137
13,Pennsylvania,42,2011,157205
13,Pennsylvania,42,2012,156607
13,Pennsylvania,42,2013,158628
13,Pennsylvania,42,2014,155466
13,Pennsylvania,42,2015,150733
13,Pennsylvania,42,2016,151800
13,Pennsylvania,42,2017,152004
13,Rhode Island,44,2010,12850
13,Rhode Island,44,2011,12670
13,Rhode Island,44,2012,12599
13,Rhode Island,44,2013,12412
13,Rhode Island,44,2014,12204
13,Rhode Island,44,2015,12081
13,Rhode Island,44,2016,12130
13,Rhode Island,44,2017,12050
13,South Carolina,45,2010,58589
13,South Carolina,45,2011,59336
13,South Carolina,45,2012,60234
13,South Carolina,45,2013,62768
13,South Carolina,45,2014,61705
13,South Carolina,45,2015,60567
13,South Carolina,45,2016,61024
13,South Carolina,45,2017,62021
13,South Dakota,46,2010,10715
13,South Dakota,46,2011,10636
13,South Dakota,46,2012,10905
13,South Dakota,46,2013,11115
13,South Dakota,46,2014,10956
13,South Dakota,46,2015,10929
13,South Dakota,46,2016,11257
13,South Dakota,46,2017,11749
13,Tennessee,47,2010,82661
13,Tennessee,47,2011,83869
13,Tennessee,47,2012,85062
13,Tennessee,47,2013,86440
13,Tennessee,47,2014,85213
13,Tennessee,47,2015,83625
13,Tennessee,47,2016,84044
13,Tennessee,47,2017,84742
13,Texas,48,2010,373286
13,Texas,48,2011,377743
13,Texas,48,2012,384797
13,Texas,48,2013,398648
13,Texas,48,2014,400619
13,Texas,48,2015,398271
13,Texas,48,2016,406223
13,Texas,48,2017,411369
13,Utah,49,2010,44825
13,Utah,49,2011,45757
13,Utah,49,2012,46955
13,Utah,49,2013,49015
13,Utah,49,2014,48893
13,Utah,49,2015,49278
13,Utah,49,2016,50981
13,Utah,49,2017,51910
13,Vermont,50,2010,7600
13,Vermont,50,2011,7524
13,Vermont,50,2012,7455
13,Vermont,50,2013,7343
13,Vermont,50,2014,7049
13,Vermont,50,2015,6819
13,Vermont,50,2016,6961
13,Vermont,50,2017,6901
13,Virginia,51,2010,101834
13,Virginia,51,2011,102333
13,Virginia,51,2012,103442
13,Virginia,51,2013,105947
13,Virginia,51,2014,105203
13,Virginia,51,2015,103334
13,Virginia,51,2016,103828
13,Virginia,51,2017,105235
13,Washington,53,2010,87537
13,Washington,53,2011,87946
13,Washington,53,2012,88042
13,Washington,53,2013,89341
13,Washington,53,2014,88231
13,Washington,53,2015,86446
13,Washington,53,2016,88139
13,Washington,53,2017,89653
13,West Virginia,54,2010,21704
13,West Virginia,54,2011,21666
13,West Virginia,54,2012,21732
13,West Virginia,54,2013,22161
13,West Virginia,54,2014,21486
13,West Virginia,54,2015,21242
13,West Virginia,54,2016,21129
13,West Virginia,54,2017,21083
13,Wisconsin,55,2010,74832
13,Wisconsin,55,2011,74773
13,Wisconsin,55,2012,74924
13,Wisconsin,55,2013,76142
13,Wisconsin,55,2014,74589
13,Wisconsin,55,2015,73238
13,Wisconsin,55,2016,73375
13,Wisconsin,55,2017,74100
13,Wyoming,56,2010,7179
13,Wyoming,56,2011,7177
13,Wyoming,56,2012,7249
13,Wyoming,56,2013,7494
13,Wyoming,56,2014,7242
13,Wyoming,56,2015,7330
13,Wyoming,56,2016,7569
13,Wyoming,56,2017,7492
14,Alabama,1,2010,63345
14,Alabama,1,2011,63566
14,Alabama,1,2012,64296
14,Alabama,1,2013,64245
14,Alabama,1,2014,65605
14,Alabama,1,2015,64822
14,Alabama,1,2016,61500
14,Alabama,1,2017,61480
14,Alaska,2,2010,10120
14,Alaska,2,2011,10076
14,Alaska,2,2012,9935
14,Alaska,2,2013,10120
14,Alaska,2,2014,10165
14,Alaska,2,2015,9848
14,Alaska,2,2016,9729
14,Alaska,2,2017,9662
14,Arizona,4,2010,88642
14,Arizona,4,2011,88823
14,Arizona,4,2012,89363
14,Arizona,4,2013,90013
14,Arizona,4,2014,92828
14,Arizona,4,2015,92217
14,Arizona,4,2016,90392
14,Arizona,4,2017,90397
14,Arkansas,5,2010,38942
14,Arkansas,5,2011,39544
14,Arkansas,5,2012,39693
14,Arkansas,5,2013,39651
14,Arkansas,5,2014,40398
14,Arkansas,5,2015,39704
14,Arkansas,5,2016,38911
14,Arkansas,5,2017,39250
14,California,6,2010,530952
14,California,6,2011,521984
14,California,6,2012,514477
14,California,6,2013,509323
14,California,6,2014,516751
14,California,6,2015,509502
14,California,6,2016,495633
14,California,6,2017,502153
14,Colorado,8,2010,65359
14,Colorado,8,2011,65842
14,Colorado,8,2012,66483
14,Colorado,8,2013,67828
14,Colorado,8,2014,70463
14,Colorado,8,2015,70813
14,Colorado,8,2016,70130
14,Colorado,8,2017,72028
14,Connecticut,9,2010,48721
14,Connecticut,9,2011,48934
14,Connecticut,9,2012,47869
14,Connecticut,9,2013,48225
14,Connecticut,9,2014,47872
14,Connecticut,9,2015,46482
14,Connecticut,9,2016,45454
14,Connecticut,9,2017,45170
14,Delaware,10,2010,11329
14,Delaware,10,2011,11254
14,Delaware,10,2012,11451
14,Delaware,10,2013,11383
14,Delaware,10,2014,11725
14,Delaware,10,2015,11461
14,Delaware,10,2016,11437
14,Delaware,10,2017,11571
14,District of Columbia,11,2010,5074
14,District of Columbia,11,2011,4999
14,District of Columbia,11,2012,4915
14,District of Columbia,11,2013,4981
14,District of Columbia,11,2014,5164
14,District of Columbia,11,2015,5236
14,District of Columbia,11,2016,5022
14,District of Columbia,11,2017,5112
14,Florida,12,2010,227993
14,Florida,12,2011,228755
14,Florida,12,2012,229886
14,Florida,12,2013,231863
14,Florida,12,2014,237736
14,Florida,12,2015,236134
14,Florida,12,2016,233132
14,Florida,12,2017,230061
14,Georgia,13,2010,135260
14,Georgia,13,2011,136807
14,Georgia,13,2012,138192
14,Georgia,13,2013,139885
14,Georgia,13,2014,145424
14,Georgia,13,2015,144593
14,Georgia,13,2016,142649
14,Georgia,13,2017,143030
14,Hawaii,15,2010,16510
14,Hawaii,15,2011,16132
14,Hawaii,15,2012,16184
14,Hawaii,15,2013,16213
14,Hawaii,15,2014,16183
14,Hawaii,15,2015,16196
14,Hawaii,15,2016,15624
14,Hawaii,15,2017,16121
14,Idaho,16,2010,23093
14,Idaho,16,2011,23111
14,Idaho,16,2012,23298
14,Idaho,16,2013,23862
14,Idaho,16,2014,24495
14,Idaho,16,2015,24831
14,Idaho,16,2016,24425
14,Idaho,16,2017,25176
14,Illinois,17,2010,177721
14,Illinois,17,2011,174991
14,Illinois,17,2012,173457
14,Illinois,17,2013,172153
14,Illinois,17,2014,173967
14,Illinois,17,2015,170778
14,Illinois,17,2016,166375
14,Illinois,17,2017,165954
14,Indiana,18,2010,90193
14,Indiana,18,2011,89492
14,Indiana,18,2012,89922
14,Indiana,18,2013,90702
14,Indiana,18,2014,92596
14,Indiana,18,2015,91070
14,Indiana,18,2016,88499
14,Indiana,18,2017,88947
14,Iowa,19,2010,39951
14,Iowa,19,2011,40156
14,Iowa,19,2012,40489
14,Iowa,19,2013,40328
14,Iowa,19,2014,41407
14,Iowa,19,2015,40699
14,Iowa,19,2016,40173
14,Iowa,19,2017,40736
14,Kansas,20,2010,39290
14,Kansas,20,2011,39118
14,Kansas,20,2012,39534
14,Kansas,20,2013,39879
14,Kansas,20,2014,40649
14,Kansas,20,2015,39935
14,Kansas,20,2016,38982
14,Kansas,20,2017,39872
14,Kentucky,21,2010,56127
14,Kentucky,21,2011,56271
14,Kentucky,21,2012,56873
14,Kentucky,21,2013,57481
14,Kentucky,21,2014,58236
14,Kentucky,21,2015,57191
14,Kentucky,21,2016,55754
14,Kentucky,21,2017,56386
14,Louisiana,22,2010,60277
14,Louisiana,22,2011,60759
14,Louisiana,22,2012,61414
14,Louisiana,22,2013,61936
14,Louisiana,22,2014,63394
14,Louisiana,22,2015,61964
14,Louisiana,22,2016,60276
14,Louisiana,22,2017,59966
14,Maine,23,2010,16038
14,Maine,23,2011,15915
14,Maine,23,2012,15791
14,Maine,23,2013,15702
14,Maine,23,2014,15483
14,Maine,23,2015,15209
14,Maine,23,2016,14673
14,Maine,23,2017,14752
14,Maryland,24,2010,76676
14,Maryland,24,2011,76043
14,Maryland,24,2012,75845
14,Maryland,24,2013,76033
14,Maryland,24,2014,77600
14,Maryland,24,2015,76614
14,Maryland,24,2016,74393
14,Maryland,24,2017,74665
14,Massachusetts,25,2010,82802
14,Massachusetts,25,2011,81912
14,Massachusetts,25,2012,81553
14,Massachusetts,25,2013,81591
14,Massachusetts,25,2014,82211
14,Massachusetts,25,2015,80905
14,Massachusetts,25,2016,79559
14,Massachusetts,25,2017,80120
14,Michigan,26,2010,136549
14,Michigan,26,2011,134977
14,Michigan,26,2012,134107
14,Michigan,26,2013,133000
14,Michigan,26,2014,133705
14,Michigan,26,2015,131470
14,Michigan,26,2016,126670
14,Michigan,26,2017,125946
14,Minnesota,27,2010,70607
14,Minnesota,27,2011,70610
14,Minnesota,27,2012,70247
14,Minnesota,27,2013,70544
14,Minnesota,27,2014,71964
14,Minnesota,27,2015,71597
14,Minnesota,27,2016,70400
14,Minnesota,27,2017,72148
14,Mississippi,28,2010,41183
14,Mississippi,28,2011,40961
14,Mississippi,28,2012,41392
14,Mississippi,28,2013,41553
14,Mississippi,28,2014,42823
14,Mississippi,28,2015,41536
14,Mississippi,28,2016,39752
14,Mississippi,28,2017,39890
14,Missouri,29,2010,79200
14,Missouri,29,2011,78864
14,Missouri,29,2012,79297
14,Missouri,29,2013,79155
14,Missouri,29,2014,80268
14,Missouri,29,2015,79040
14,Missouri,29,2016,76884
14,Missouri,29,2017,77545
14,Montana,30,2010,12358
14,Montana,30,2011,12303
14,Montana,30,2012,12331
14,Montana,30,2013,12306
14,Montana,30,2014,12383
14,Montana,30,2015,12546
14,Montana,30,2016,12453
14,Montana,30,2017,12458
14,Nebraska,31,2010,24360
14,Nebraska,31,2011,24301
14,Nebraska,31,2012,24526
14,Nebraska,31,2013,24851
14,Nebraska,31,2014,25555
14,Nebraska,31,2015,25626
14,Nebraska,31,2016,25592
14,Nebraska,31,2017,26160
14,Nevada,32,2010,36701
14,Nevada,32,2011,36163
14,Nevada,32,2012,36061
14,Nevada,32,2013,36707
14,Nevada,32,2014,37430
14,Nevada,32,2015,37538
14,Nevada,32,2016,37115
14,Nevada,32,2017,38014
14,New Hampshire,33,2010,17474
14,New Hampshire,33,2011,17052
14,New Hampshire,33,2012,16784
14,New Hampshire,33,2013,16467
14,New Hampshire,33,2014,16393
14,New Hampshire,33,2015,16020
14,New Hampshire,33,2016,15902
14,New Hampshire,33,2017,15823
14,New Jersey,34,2010,118788
14,New Jersey,34,2011,118098
14,New Jersey,34,2012,117239
14,New Jersey,34,2013,116872
14,New Jersey,34,2014,118145
14,New Jersey,34,2015,115976
14,New Jersey,34,2016,113577
14,New Jersey,34,2017,114426
14,New Mexico,35,2010,27942
14,New Mexico,35,2011,27837
14,New Mexico,35,2012,28014
14,New Mexico,35,2013,28340
14,New Mexico,35,2014,28456
14,New Mexico,35,2015,28057
14,New Mexico,35,2016,27413
14,New Mexico,35,2017,27557
14,New York,36,2010,248254
14,New York,36,2011,243625
14,New York,36,2012,241082
14,New York,36,2013,238903
14,New York,36,2014,241764
14,New York,36,2015,236460
14,New York,36,2016,230925
14,New York,36,2017,230898
14,North Carolina,37,2010,123733
14,North Carolina,37,2011,124691
14,North Carolina,37,2012,127678
14,North Carolina,37,2013,129469
14,North Carolina,37,2014,133427
14,North Carolina,37,2015,133554
14,North Carolina,37,2016,129955
14,North Carolina,37,2017,130631
14,North Dakota,38,2010,8073
14,North Dakota,38,2011,8129
14,North Dakota,38,2012,8295
14,North Dakota,38,2013,8285
14,North Dakota,38,2014,8436
14,North Dakota,38,2015,8546
14,North Dakota,38,2016,8556
14,North Dakota,38,2017,8778
14,Ohio,39,2010,155634
14,Ohio,39,2011,153490
14,Ohio,39,2012,154308
14,Ohio,39,2013,153624
14,Ohio,39,2014,155912
14,Ohio,39,2015,153447
14,Ohio,39,2016,148690
14,Ohio,39,2017,148133
14,Oklahoma,40,2010,49367
14,Oklahoma,40,2011,50152
14,Oklahoma,40,2012,51651
14,Oklahoma,40,2013,51969
14,Oklahoma,40,2014,52919
14,Oklahoma,40,2015,52499
14,Oklahoma,40,2016,52488
14,Oklahoma,40,2017,52701
14,Oregon,41,2010,48488
14,Oregon,41,2011,48687
14,Oregon,41,2012,48270
14,Oregon,41,2013,48474
14,Oregon,41,2014,49342
14,Oregon,41,2015,48695
14,Oregon,41,2016,47755
14,Oregon,41,2017,48659
14,Pennsylvania,42,2010,161670
14,Pennsylvania,42,2011,158964
14,Pennsylvania,42,2012,157731
14,Pennsylvania,42,2013,157083
14,Pennsylvania,42,2014,159232
14,Pennsylvania,42,2015,155924
14,Pennsylvania,42,2016,151075
14,Pennsylvania,42,2017,152469
14,Rhode Island,44,2010,13080
14,Rhode Island,44,2011,12883
14,Rhode Island,44,2012,12685
14,Rhode Island,44,2013,12596
14,Rhode Island,44,2014,12439
14,Rhode Island,44,2015,12281
14,Rhode Island,44,2016,12100
14,Rhode Island,44,2017,12186
14,South Carolina,45,2010,58442
14,South Carolina,45,2011,58846
14,South Carolina,45,2012,59618
14,South Carolina,45,2013,60555
14,South Carolina,45,2014,63137
14,South Carolina,45,2015,62181
14,South Carolina,45,2016,61019
14,South Carolina,45,2017,61523
14,South Dakota,46,2010,10800
14,South Dakota,46,2011,10755
14,South Dakota,46,2012,10676
14,South Dakota,46,2013,10995
14,South Dakota,46,2014,11179
14,South Dakota,46,2015,10940
14,South Dakota,46,2016,10971
14,South Dakota,46,2017,11269
14,Tennessee,47,2010,82909
14,Tennessee,47,2011,82896
14,Tennessee,47,2012,83880
14,Tennessee,47,2013,85188
14,Tennessee,47,2014,86792
14,Tennessee,47,2015,85564
14,Tennessee,47,2016,83976
14,Tennessee,47,2017,84523
14,Texas,48,2010,370742
14,Texas,48,2011,375555
14,Texas,48,2012,380277
14,Texas,48,2013,387380
14,Texas,48,2014,402205
14,Texas,48,2015,404360
14,Texas,48,2016,401542
14,Texas,48,2017,409253
14,Utah,49,2010,43552
14,Utah,49,2011,45039
14,Utah,49,2012,45970
14,Utah,49,2013,47244
14,Utah,49,2014,49171
14,Utah,49,2015,49157
14,Utah,49,2016,49644
14,Utah,49,2017,51405
14,Vermont,50,2010,7590
14,Vermont,50,2011,7627
14,Vermont,50,2012,7537
14,Vermont,50,2013,7446
14,Vermont,50,2014,7331
14,Vermont,50,2015,7021
14,Vermont,50,2016,6819
14,Vermont,50,2017,6972
14,Virginia,51,2010,101876
14,Virginia,51,2011,102483
14,Virginia,51,2012,102883
14,Virginia,51,2013,103860
14,Virginia,51,2014,106203
14,Virginia,51,2015,105342
14,Virginia,51,2016,103766
14,Virginia,51,2017,104216
14,Washington,53,2010,87451
14,Washington,53,2011,87833
14,Washington,53,2012,88111
14,Washington,53,2013,88284
14,Washington,53,2014,89646
14,Washington,53,2015,88805
14,Washington,53,2016,87195
14,Washington,53,2017,88937
14,West Virginia,54,2010,21990
14,West Virginia,54,2011,21793
14,West Virginia,54,2012,21722
14,West Virginia,54,2013,21722
14,West Virginia,54,2014,22232
14,West Virginia,54,2015,21498
14,West Virginia,54,2016,21170
14,West Virginia,54,2017,21066
14,Wisconsin,55,2010,75249
14,Wisconsin,55,2011,74996
14,Wisconsin,55,2012,74893
14,Wisconsin,55,2013,75051
14,Wisconsin,55,2014,76191
14,Wisconsin,55,2015,74627
14,Wisconsin,55,2016,73282
14,Wisconsin,55,2017,73624
14,Wyoming,56,2010,7013
14,Wyoming,56,2011,7201
14,Wyoming,56,2012,7239
14,Wyoming,56,2013,7240
14,Wyoming,56,2014,7494
14,Wyoming,56,2015,7320
14,Wyoming,56,2016,7319
14,Wyoming,56,2017,7486
15,Alabama,1,2010,64839
15,Alabama,1,2011,63391
15,Alabama,1,2012,63727
15,Alabama,1,2013,64259
15,Alabama,1,2014,64295
15,Alabama,1,2015,65516
15,Alabama,1,2016,64830
15,Alabama,1,2017,61597
15,Alaska,2,2010,10308
15,Alaska,2,2011,10141
15,Alaska,2,2012,10153
15,Alaska,2,2013,9950
15,Alaska,2,2014,9975
15,Alaska,2,2015,10065
15,Alaska,2,2016,9845
15,Alaska,2,2017,9614
15,Arizona,4,2010,89415
15,Arizona,4,2011,88408
15,Arizona,4,2012,89105
15,Arizona,4,2013,89474
15,Arizona,4,2014,90424
15,Arizona,4,2015,93053
15,Arizona,4,2016,92576
15,Arizona,4,2017,90871
15,Arkansas,5,2010,39114
15,Arkansas,5,2011,39117
15,Arkansas,5,2012,39603
15,Arkansas,5,2013,39815
15,Arkansas,5,2014,39623
15,Arkansas,5,2015,40447
15,Arkansas,5,2016,39867
15,Arkansas,5,2017,39100
15,California,6,2010,544568
15,California,6,2011,532497
15,California,6,2012,523436
15,California,6,2013,515603
15,California,6,2014,510832
15,California,6,2015,518100
15,California,6,2016,510672
15,California,6,2017,496874
15,Colorado,8,2010,66120
15,Colorado,8,2011,65559
15,Colorado,8,2012,66087
15,Colorado,8,2013,66861
15,Colorado,8,2014,68126
15,Colorado,8,2015,70763
15,Colorado,8,2016,71043
15,Colorado,8,2017,70193
15,Connecticut,9,2010,49744
15,Connecticut,9,2011,48963
15,Connecticut,9,2012,49071
15,Connecticut,9,2013,47969
15,Connecticut,9,2014,48430
15,Connecticut,9,2015,47964
15,Connecticut,9,2016,46701
15,Connecticut,9,2017,45736
15,Delaware,10,2010,11785
15,Delaware,10,2011,11399
15,Delaware,10,2012,11370
15,Delaware,10,2013,11577
15,Delaware,10,2014,11483
15,Delaware,10,2015,11898
15,Delaware,10,2016,11541
15,Delaware,10,2017,11550
15,District of Columbia,11,2010,5299
15,District of Columbia,11,2011,5045
15,District of Columbia,11,2012,5050
15,District of Columbia,11,2013,4919
15,District of Columbia,11,2014,5019
15,District of Columbia,11,2015,5162
15,District of Columbia,11,2016,5248
15,District of Columbia,11,2017,5045
15,Florida,12,2010,233055
15,Florida,12,2011,230568
15,Florida,12,2012,231625
15,Florida,12,2013,232612
15,Florida,12,2014,234956
15,Florida,12,2015,241900
15,Florida,12,2016,240280
15,Florida,12,2017,236833
15,Georgia,13,2010,137458
15,Georgia,13,2011,135578
15,Georgia,13,2012,137012
15,Georgia,13,2013,138690
15,Georgia,13,2014,140563
15,Georgia,13,2015,146402
15,Georgia,13,2016,145786
15,Georgia,13,2017,143285
15,Hawaii,15,2010,16793
15,Hawaii,15,2011,16427
15,Hawaii,15,2012,16030
